"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Netherlands","Total","Females","Number","31"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Netherlands","Total","Total","Number","1,035"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Netherlands","Total","Males","Number","523"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Netherlands","Total","Females","Number","512"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Netherlands","Total","Total","Number","9,878"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Netherlands","Total","Males","Number","3,843"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Netherlands","Total","Females","Number","6,035"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Netherlands","Total","Total","Number","46,085"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Netherlands","Total","Males","Number","15,642"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Netherlands","Total","Females","Number","30,443"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Netherlands","Total","Total","Number","50,015"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Netherlands","Total","Males","Number","23,579"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Netherlands","Total","Females","Number","26,436"
"2019","Burundi","Netherlands","Total","Total","Number","2,131"
"2019","Burundi","Netherlands","Total","Males","Number","1,037"
"2019","Burundi","Netherlands","Total","Females","Number","1,094"
"2019","Djibouti","Netherlands","Total","Total","Number","122"
"2019","Djibouti","Netherlands","Total","Males","Number","40"
"2019","Djibouti","Netherlands","Total","Females","Number","82"
"2019","Eritrea","Netherlands","Total","Total","Number","15,869"
"2019","Eritrea","Netherlands","Total","Males","Number","9,173"
"2019","Eritrea","Netherlands","Total","Females","Number","6,696"
"2019","Ethiopia","Netherlands","Total","Total","Number","18,120"
"2019","Ethiopia","Netherlands","Total","Males","Number","9,794"
"2019","Ethiopia","Netherlands","Total","Females","Number","8,326"
"2019","Réunion (NUTS 2010)","Netherlands","Total","Total","Number",":"
"2019","Réunion (NUTS 2010)","Netherlands","Total","Males","Number",":"
"2019","Réunion (NUTS 2010)","Netherlands","Total","Females","Number",":"
"2019","Kenya","Netherlands","Total","Total","Number","3,492"
"2019","Kenya","Netherlands","Total","Males","Number","1,468"
"2019","Kenya","Netherlands","Total","Females","Number","2,024"
"2019","Madagascar","Netherlands","Total","Total","Number","211"
"2019","Madagascar","Netherlands","Total","Males","Number","83"
"2019","Madagascar","Netherlands","Total","Females","Number","128"
"2019","Mauritius","Netherlands","Total","Total","Number","406"
"2019","Mauritius","Netherlands","Total","Males","Number","161"
"2019","Mauritius","Netherlands","Total","Females","Number","245"
"2019","Malawi","Netherlands","Total","Total","Number","343"
"2019","Malawi","Netherlands","Total","Males","Number","165"
"2019","Malawi","Netherlands","Total","Females","Number","178"
"2019","Mozambique","Netherlands","Total","Total","Number","660"
"2019","Mozambique","Netherlands","Total","Males","Number","320"
"2019","Mozambique","Netherlands","Total","Females","Number","340"
"2019","Rwanda","Netherlands","Total","Total","Number","1,105"
"2019","Rwanda","Netherlands","Total","Males","Number","540"
"2019","Rwanda","Netherlands","Total","Females","Number","565"
"2019","Seychelles","Netherlands","Total","Total","Number","88"
"2019","Seychelles","Netherlands","Total","Males","Number","25"
"2019","Seychelles","Netherlands","Total","Females","Number","63"
"2019","Somalia","Netherlands","Total","Total","Number","25,219"
"2019","Somalia","Netherlands","Total","Males","Number","12,704"
"2019","Somalia","Netherlands","Total","Females","Number","12,515"
"2019","Tanzania","Netherlands","Total","Total","Number","1,445"
"2019","Tanzania","Netherlands","Total","Males","Number","676"
"2019","Tanzania","Netherlands","Total","Females","Number","769"
"2019","Uganda","Netherlands","Total","Total","Number","2,244"
"2019","Uganda","Netherlands","Total","Males","Number","1,017"
"2019","Uganda","Netherlands","Total","Females","Number","1,227"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Netherlands","Total","Total","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Netherlands","Total","Males","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Netherlands","Total","Females","Number",":"
"2019","Zambia","Netherlands","Total","Total","Number","1,019"
"2019","Zambia","Netherlands","Total","Males","Number","485"
"2019","Zambia","Netherlands","Total","Females","Number","534"
"2019","Zimbabwe","Netherlands","Total","Total","Number","1,649"
"2019","Zimbabwe","Netherlands","Total","Males","Number","784"
"2019","Zimbabwe","Netherlands","Total","Females","Number","865"
"2019","Algeria","Netherlands","Total","Total","Number","4,114"
"2019","Algeria","Netherlands","Total","Males","Number","2,479"
"2019","Algeria","Netherlands","Total","Females","Number","1,635"
"2019","Egypt","Netherlands","Total","Total","Number","15,493"
"2019","Egypt","Netherlands","Total","Males","Number","10,334"
"2019","Egypt","Netherlands","Total","Females","Number","5,159"
"2019","Western Sahara","Netherlands","Total","Total","Number","8"
"2019","Western Sahara","Netherlands","Total","Males","Number","7"
"2019","Western Sahara","Netherlands","Total","Females","Number","1"
"2019","Libya","Netherlands","Total","Total","Number","1,818"
"2019","Libya","Netherlands","Total","Males","Number","1,083"
"2019","Libya","Netherlands","Total","Females","Number","735"
"2019","Morocco","Netherlands","Total","Total","Number","170,499"
"2019","Morocco","Netherlands","Total","Males","Number","87,095"
"2019","Morocco","Netherlands","Total","Females","Number","83,404"
"2019","Sudan","Netherlands","Total","Total","Number","5,606"
"2019","Sudan","Netherlands","Total","Males","Number","3,542"
"2019","Sudan","Netherlands","Total","Females","Number","2,064"
"2019","South Sudan","Netherlands","Total","Total","Number","19"
"2019","South Sudan","Netherlands","Total","Males","Number","10"
"2019","South Sudan","Netherlands","Total","Females","Number","9"
"2019","Tunisia","Netherlands","Total","Total","Number","5,019"
"2019","Tunisia","Netherlands","Total","Males","Number","3,130"
"2019","Tunisia","Netherlands","Total","Females","Number","1,889"
"2019","Angola","Netherlands","Total","Total","Number","4,833"
"2019","Angola","Netherlands","Total","Males","Number","2,751"
"2019","Angola","Netherlands","Total","Females","Number","2,082"
"2019","Democratic Republic of the Congo","Netherlands","Total","Total","Number","4,992"
"2019","Democratic Republic of the Congo","Netherlands","Total","Males","Number","2,480"
"2019","Democratic Republic of the Congo","Netherlands","Total","Females","Number","2,512"
"2019","Central African Republic","Netherlands","Total","Total","Number","75"
"2019","Central African Republic","Netherlands","Total","Males","Number","38"
"2019","Central African Republic","Netherlands","Total","Females","Number","37"
"2019","Congo","Netherlands","Total","Total","Number","900"
"2019","Congo","Netherlands","Total","Males","Number","445"
"2019","Congo","Netherlands","Total","Females","Number","455"
"2019","Cameroon","Netherlands","Total","Total","Number","1,943"
"2019","Cameroon","Netherlands","Total","Males","Number","928"
"2019","Cameroon","Netherlands","Total","Females","Number","1,015"
"2019","Gabon","Netherlands","Total","Total","Number","93"
"2019","Gabon","Netherlands","Total","Males","Number","43"
"2019","Gabon","Netherlands","Total","Females","Number","50"
"2019","Equatorial Guinea","Netherlands","Total","Total","Number","49"
"2019","Equatorial Guinea","Netherlands","Total","Males","Number","14"
"2019","Equatorial Guinea","Netherlands","Total","Females","Number","35"
"2019","São Tomé and Príncipe","Netherlands","Total","Total","Number","167"
"2019","São Tomé and Príncipe","Netherlands","Total","Males","Number","79"
"2019","São Tomé and Príncipe","Netherlands","Total","Females","Number","88"
"2019","Chad","Netherlands","Total","Total","Number","98"
"2019","Chad","Netherlands","Total","Males","Number","61"
"2019","Chad","Netherlands","Total","Females","Number","37"
"2019","Botswana","Netherlands","Total","Total","Number","254"
"2019","Botswana","Netherlands","Total","Males","Number","121"
"2019","Botswana","Netherlands","Total","Females","Number","133"
"2019","Lesotho","Netherlands","Total","Total","Number","154"
"2019","Lesotho","Netherlands","Total","Males","Number","88"
"2019","Lesotho","Netherlands","Total","Females","Number","66"
"2019","Namibia","Netherlands","Total","Total","Number","349"
"2019","Namibia","Netherlands","Total","Males","Number","156"
"2019","Namibia","Netherlands","Total","Females","Number","193"
"2019","Eswatini","Netherlands","Total","Total","Number","94"
"2019","Eswatini","Netherlands","Total","Males","Number","39"
"2019","Eswatini","Netherlands","Total","Females","Number","55"
"2019","South Africa","Netherlands","Total","Total","Number","17,081"
