"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Libya","United Kingdom","Total","Total","Number",":"
"2019","Libya","United Kingdom","Total","Males","Number",":"
"2019","Libya","United Kingdom","Total","Females","Number",":"
"2019","Morocco","United Kingdom","Total","Total","Number",":"
"2019","Morocco","United Kingdom","Total","Males","Number",":"
"2019","Morocco","United Kingdom","Total","Females","Number",":"
"2019","Sudan","United Kingdom","Total","Total","Number",":"
"2019","Sudan","United Kingdom","Total","Males","Number",":"
"2019","Sudan","United Kingdom","Total","Females","Number",":"
"2019","South Sudan","United Kingdom","Total","Total","Number",":"
"2019","South Sudan","United Kingdom","Total","Males","Number",":"
"2019","South Sudan","United Kingdom","Total","Females","Number",":"
"2019","Tunisia","United Kingdom","Total","Total","Number",":"
"2019","Tunisia","United Kingdom","Total","Males","Number",":"
"2019","Tunisia","United Kingdom","Total","Females","Number",":"
"2019","Angola","United Kingdom","Total","Total","Number",":"
"2019","Angola","United Kingdom","Total","Males","Number",":"
"2019","Angola","United Kingdom","Total","Females","Number",":"
"2019","Democratic Republic of the Congo","United Kingdom","Total","Total","Number",":"
"2019","Democratic Republic of the Congo","United Kingdom","Total","Males","Number",":"
"2019","Democratic Republic of the Congo","United Kingdom","Total","Females","Number",":"
"2019","Central African Republic","United Kingdom","Total","Total","Number",":"
"2019","Central African Republic","United Kingdom","Total","Males","Number",":"
"2019","Central African Republic","United Kingdom","Total","Females","Number",":"
"2019","Congo","United Kingdom","Total","Total","Number",":"
"2019","Congo","United Kingdom","Total","Males","Number",":"
"2019","Congo","United Kingdom","Total","Females","Number",":"
"2019","Cameroon","United Kingdom","Total","Total","Number",":"
"2019","Cameroon","United Kingdom","Total","Males","Number",":"
"2019","Cameroon","United Kingdom","Total","Females","Number",":"
"2019","Gabon","United Kingdom","Total","Total","Number",":"
"2019","Gabon","United Kingdom","Total","Males","Number",":"
"2019","Gabon","United Kingdom","Total","Females","Number",":"
"2019","Equatorial Guinea","United Kingdom","Total","Total","Number",":"
"2019","Equatorial Guinea","United Kingdom","Total","Males","Number",":"
"2019","Equatorial Guinea","United Kingdom","Total","Females","Number",":"
"2019","São Tomé and Príncipe","United Kingdom","Total","Total","Number",":"
"2019","São Tomé and Príncipe","United Kingdom","Total","Males","Number",":"
