"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Angola","Switzerland","Total","Total","Number","6,905"
"2019","Angola","Switzerland","Total","Males","Number","3,399"
"2019","Angola","Switzerland","Total","Females","Number","3,506"
"2019","Democratic Republic of the Congo","Switzerland","Total","Total","Number","7,343"
"2019","Democratic Republic of the Congo","Switzerland","Total","Males","Number","3,490"
"2019","Democratic Republic of the Congo","Switzerland","Total","Females","Number","3,853"
"2019","Central African Republic","Switzerland","Total","Total","Number","233"
"2019","Central African Republic","Switzerland","Total","Males","Number","119"
"2019","Central African Republic","Switzerland","Total","Females","Number","114"
"2019","Congo","Switzerland","Total","Total","Number","1,191"
"2019","Congo","Switzerland","Total","Males","Number","618"
"2019","Congo","Switzerland","Total","Females","Number","573"
"2019","Cameroon","Switzerland","Total","Total","Number","8,008"
"2019","Cameroon","Switzerland","Total","Males","Number","2,914"
"2019","Cameroon","Switzerland","Total","Females","Number","5,094"
"2019","Gabon","Switzerland","Total","Total","Number","320"
"2019","Gabon","Switzerland","Total","Males","Number","125"
"2019","Gabon","Switzerland","Total","Females","Number","195"
"2019","Equatorial Guinea","Switzerland","Total","Total","Number","92"
"2019","Equatorial Guinea","Switzerland","Total","Males","Number","29"
"2019","Equatorial Guinea","Switzerland","Total","Females","Number","63"
"2019","São Tomé and Príncipe","Switzerland","Total","Total","Number","77"
"2019","São Tomé and Príncipe","Switzerland","Total","Males","Number","38"
"2019","São Tomé and Príncipe","Switzerland","Total","Females","Number","39"
"2019","Chad","Switzerland","Total","Total","Number","309"
"2019","Chad","Switzerland","Total","Males","Number","140"
"2019","Chad","Switzerland","Total","Females","Number","169"
"2019","Botswana","Switzerland","Total","Total","Number","83"
"2019","Botswana","Switzerland","Total","Males","Number","39"
"2019","Botswana","Switzerland","Total","Females","Number","44"
"2019","Lesotho","Switzerland","Total","Total","Number","88"
"2019","Lesotho","Switzerland","Total","Males","Number","39"
"2019","Lesotho","Switzerland","Total","Females","Number","49"
"2019","Namibia","Switzerland","Total","Total","Number","321"
"2019","Namibia","Switzerland","Total","Males","Number","157"
"2019","Namibia","Switzerland","Total","Females","Number","164"
"2019","Eswatini","Switzerland","Total","Total","Number","88"
"2019","Eswatini","Switzerland","Total","Males","Number","32"
"2019","Eswatini","Switzerland","Total","Females","Number","56"
"2019","South Africa","Switzerland","Total","Total","Number","8,287"
"2019","South Africa","Switzerland","Total","Males","Number","3,897"
"2019","South Africa","Switzerland","Total","Females","Number","4,390"
"2019","Burkina Faso","Switzerland","Total","Total","Number","728"
"2019","Burkina Faso","Switzerland","Total","Males","Number","393"
"2019","Burkina Faso","Switzerland","Total","Females","Number","335"
"2019","Benin","Switzerland","Total","Total","Number","669"
"2019","Benin","Switzerland","Total","Males","Number","420"
"2019","Benin","Switzerland","Total","Females","Number","249"
"2019","Côte d'Ivoire","Switzerland","Total","Total","Number","3,508"
"2019","Côte d'Ivoire","Switzerland","Total","Males","Number","1,549"
"2019","Côte d'Ivoire","Switzerland","Total","Females","Number","1,959"
"2019","Cabo Verde","Switzerland","Total","Total","Number","2,793"
"2019","Cabo Verde","Switzerland","Total","Males","Number","1,364"
"2019","Cabo Verde","Switzerland","Total","Females","Number","1,429"
"2019","Ghana","Switzerland","Total","Total","Number","2,854"
"2019","Ghana","Switzerland","Total","Males","Number","1,417"
"2019","Ghana","Switzerland","Total","Females","Number","1,437"
"2019","Gambia, The","Switzerland","Total","Total","Number","939"
"2019","Gambia, The","Switzerland","Total","Males","Number","768"
"2019","Gambia, The","Switzerland","Total","Females","Number","171"
"2019","Guinea","Switzerland","Total","Total","Number","1,706"
"2019","Guinea","Switzerland","Total","Males","Number","1,130"
"2019","Guinea","Switzerland","Total","Females","Number","576"
"2019","Guinea-Bissau","Switzerland","Total","Total","Number","732"
"2019","Guinea-Bissau","Switzerland","Total","Males","Number","495"
"2019","Guinea-Bissau","Switzerland","Total","Females","Number","237"
"2019","Liberia","Switzerland","Total","Total","Number","420"
"2019","Liberia","Switzerland","Total","Males","Number","232"
"2019","Liberia","Switzerland","Total","Females","Number","188"
"2019","Mali","Switzerland","Total","Total","Number","520"
"2019","Mali","Switzerland","Total","Males","Number","299"
"2019","Mali","Switzerland","Total","Females","Number","221"
"2019","Mauritania","Switzerland","Total","Total","Number","148"
"2019","Mauritania","Switzerland","Total","Males","Number","92"
"2019","Mauritania","Switzerland","Total","Females","Number","56"
"2019","Niger","Switzerland","Total","Total","Number","225"
"2019","Niger","Switzerland","Total","Males","Number","125"
"2019","Niger","Switzerland","Total","Females","Number","100"
"2019","Nigeria","Switzerland","Total","Total","Number","3,816"
"2019","Nigeria","Switzerland","Total","Males","Number","2,465"
"2019","Nigeria","Switzerland","Total","Females","Number","1,351"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Switzerland","Total","Total","Number","0"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Switzerland","Total","Males","Number","0"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Switzerland","Total","Females","Number","0"
"2019","Sierra Leone","Switzerland","Total","Total","Number","356"
"2019","Sierra Leone","Switzerland","Total","Males","Number","217"
"2019","Sierra Leone","Switzerland","Total","Females","Number","139"
"2019","Senegal","Switzerland","Total","Total","Number","2,994"
"2019","Senegal","Switzerland","Total","Males","Number","1,760"
"2019","Senegal","Switzerland","Total","Females","Number","1,234"
"2019","Togo","Switzerland","Total","Total","Number","2,184"
"2019","Togo","Switzerland","Total","Males","Number","1,187"
"2019","Togo","Switzerland","Total","Females","Number","997"
"2019","Bermuda (UK)","Switzerland","Total","Total","Number","0"
"2019","Bermuda (UK)","Switzerland","Total","Males","Number","0"
"2019","Bermuda (UK)","Switzerland","Total","Females","Number","0"
"2019","Canada","Switzerland","Total","Total","Number","12,134"
"2019","Canada","Switzerland","Total","Males","Number","5,397"
"2019","Canada","Switzerland","Total","Females","Number","6,737"
"2019","Greenland (DK)","Switzerland","Total","Total","Number","0"
"2019","Greenland (DK)","Switzerland","Total","Males","Number","0"
"2019","Greenland (DK)","Switzerland","Total","Females","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Switzerland","Total","Total","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Switzerland","Total","Males","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Switzerland","Total","Females","Number","0"
"2019","United States","Switzerland","Total","Total","Number","38,601"
"2019","United States","Switzerland","Total","Males","Number","18,641"
"2019","United States","Switzerland","Total","Females","Number","19,960"
"2019","Belize","Switzerland","Total","Total","Number","47"
"2019","Belize","Switzerland","Total","Males","Number","26"
"2019","Belize","Switzerland","Total","Females","Number","21"
"2019","Costa Rica","Switzerland","Total","Total","Number","1,092"
"2019","Costa Rica","Switzerland","Total","Males","Number","486"
"2019","Costa Rica","Switzerland","Total","Females","Number","606"
"2019","Guatemala","Switzerland","Total","Total","Number","1,139"
"2019","Guatemala","Switzerland","Total","Males","Number","485"
"2019","Guatemala","Switzerland","Total","Females","Number","654"
"2019","Honduras","Switzerland","Total","Total","Number","737"
"2019","Honduras","Switzerland","Total","Males","Number","247"
"2019","Honduras","Switzerland","Total","Females","Number","490"
"2019","Mexico","Switzerland","Total","Total","Number","7,793"
"2019","Mexico","Switzerland","Total","Males","Number","3,039"
"2019","Mexico","Switzerland","Total","Females","Number","4,754"
"2019","Nicaragua","Switzerland","Total","Total","Number","789"
"2019","Nicaragua","Switzerland","Total","Males","Number","298"
"2019","Nicaragua","Switzerland","Total","Females","Number","491"
"2019","Panama","Switzerland","Total","Total","Number","586"
"2019","Panama","Switzerland","Total","Males","Number","259"
"2019","Panama","Switzerland","Total","Females","Number","327"
"2019","El Salvador","Switzerland","Total","Total","Number","967"
"2019","El Salvador","Switzerland","Total","Males","Number","420"
"2019","El Salvador","Switzerland","Total","Females","Number","547"
"2019","Antigua and Barbuda","Switzerland","Total","Total","Number","67"
"2019","Antigua and Barbuda","Switzerland","Total","Males","Number","40"
"2019","Antigua and Barbuda","Switzerland","Total","Females","Number","27"
"2019","Anguilla (UK)","Switzerland","Total","Total","Number","0"
"2019","Anguilla (UK)","Switzerland","Total","Males","Number","0"
"2019","Anguilla (UK)","Switzerland","Total","Females","Number","0"
"2019","Former Netherlands Antilles","Switzerland","Total","Total","Number","0"
"2019","Former Netherlands Antilles","Switzerland","Total","Males","Number","0"
"2019","Former Netherlands Antilles","Switzerland","Total","Females","Number","0"
"2019","Aruba (NL)","Switzerland","Total","Total","Number","0"
"2019","Aruba (NL)","Switzerland","Total","Males","Number","0"
"2019","Aruba (NL)","Switzerland","Total","Females","Number","0"
"2019","Barbados","Switzerland","Total","Total","Number","90"
"2019","Barbados","Switzerland","Total","Males","Number","55"
"2019","Barbados","Switzerland","Total","Females","Number","35"
"2019","Saint-Barthélemy (FR)","Switzerland","Total","Total","Number","0"
"2019","Saint-Barthélemy (FR)","Switzerland","Total","Males","Number","0"
"2019","Saint-Barthélemy (FR)","Switzerland","Total","Females","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Switzerland","Total","Total","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Switzerland","Total","Males","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Switzerland","Total","Females","Number","0"
"2019","Bahamas","Switzerland","Total","Total","Number","143"
"2019","Bahamas","Switzerland","Total","Males","Number","76"
"2019","Bahamas","Switzerland","Total","Females","Number","67"
"2019","Cuba","Switzerland","Total","Total","Number","3,559"
"2019","Cuba","Switzerland","Total","Males","Number","1,563"
"2019","Cuba","Switzerland","Total","Females","Number","1,996"
"2019","Curaçao","Switzerland","Total","Total","Number","0"
"2019","Curaçao","Switzerland","Total","Males","Number","0"
"2019","Curaçao","Switzerland","Total","Females","Number","0"
"2019","Dominica","Switzerland","Total","Total","Number","397"
"2019","Dominica","Switzerland","Total","Males","Number","102"
"2019","Dominica","Switzerland","Total","Females","Number","295"
"2019","Dominican Republic","Switzerland","Total","Total","Number","12,321"
"2019","Dominican Republic","Switzerland","Total","Males","Number","3,840"
"2019","Dominican Republic","Switzerland","Total","Females","Number","8,481"
"2019","Guadeloupe (NUTS 2010)","Switzerland","Total","Total","Number",":"
"2019","Guadeloupe (NUTS 2010)","Switzerland","Total","Males","Number",":"
"2019","Guadeloupe (NUTS 2010)","Switzerland","Total","Females","Number",":"
"2019","Martinique (NUTS 2010)","Switzerland","Total","Total","Number",":"
"2019","Martinique (NUTS 2010)","Switzerland","Total","Males","Number",":"
"2019","Martinique (NUTS 2010)","Switzerland","Total","Females","Number",":"
"2019","Grenada","Switzerland","Total","Total","Number","42"
"2019","Grenada","Switzerland","Total","Males","Number","20"
"2019","Grenada","Switzerland","Total","Females","Number","22"
"2019","Haiti","Switzerland","Total","Total","Number","1,807"
"2019","Haiti","Switzerland","Total","Males","Number","651"
"2019","Haiti","Switzerland","Total","Females","Number","1,156"
"2019","Jamaica","Switzerland","Total","Total","Number","841"
"2019","Jamaica","Switzerland","Total","Males","Number","355"
"2019","Jamaica","Switzerland","Total","Females","Number","486"
"2019","Comoros","Switzerland","Total","Total","Number","44"
"2019","Comoros","Switzerland","Total","Males","Number","24"
"2019","Comoros","Switzerland","Total","Females","Number","20"
"2019","Saint Kitts and Nevis","Switzerland","Total","Total","Number","10"
"2019","Saint Kitts and Nevis","Switzerland","Total","Males","Number","5"
"2019","Saint Kitts and Nevis","Switzerland","Total","Females","Number","5"
"2019","Cayman Islands (UK)","Switzerland","Total","Total","Number","0"
"2019","Cayman Islands (UK)","Switzerland","Total","Males","Number","0"
"2019","Cayman Islands (UK)","Switzerland","Total","Females","Number","0"
