"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","South Sudan","Romania","Total","Females","Number","0"
"2019","Tunisia","Romania","Total","Total","Number","1,669"
"2019","Tunisia","Romania","Total","Males","Number","1,139"
"2019","Tunisia","Romania","Total","Females","Number","530"
"2019","Angola","Romania","Total","Total","Number","86"
"2019","Angola","Romania","Total","Males","Number","61"
"2019","Angola","Romania","Total","Females","Number","25"
"2019","Democratic Republic of the Congo","Romania","Total","Total","Number","67"
"2019","Democratic Republic of the Congo","Romania","Total","Males","Number","29"
"2019","Democratic Republic of the Congo","Romania","Total","Females","Number","38"
"2019","Central African Republic","Romania","Total","Total","Number","25"
"2019","Central African Republic","Romania","Total","Males","Number","16"
"2019","Central African Republic","Romania","Total","Females","Number","9"
"2019","Congo","Romania","Total","Total","Number","104"
"2019","Congo","Romania","Total","Males","Number","66"
"2019","Congo","Romania","Total","Females","Number","38"
"2019","Cameroon","Romania","Total","Total","Number","319"
"2019","Cameroon","Romania","Total","Males","Number","215"
"2019","Cameroon","Romania","Total","Females","Number","104"
"2019","Gabon","Romania","Total","Total","Number","44"
"2019","Gabon","Romania","Total","Males","Number","23"
"2019","Gabon","Romania","Total","Females","Number","21"
"2019","Equatorial Guinea","Romania","Total","Total","Number","158"
"2019","Equatorial Guinea","Romania","Total","Males","Number","54"
"2019","Equatorial Guinea","Romania","Total","Females","Number","104"
"2019","São Tomé and Príncipe","Romania","Total","Total","Number","4"
"2019","São Tomé and Príncipe","Romania","Total","Males","Number","2"
"2019","São Tomé and Príncipe","Romania","Total","Females","Number","2"
"2019","Chad","Romania","Total","Total","Number","26"
"2019","Chad","Romania","Total","Males","Number","23"
"2019","Chad","Romania","Total","Females","Number","3"
"2019","Botswana","Romania","Total","Total","Number","7"
"2019","Botswana","Romania","Total","Males","Number","4"
"2019","Botswana","Romania","Total","Females","Number","3"
"2019","Lesotho","Romania","Total","Total","Number","1"
"2019","Lesotho","Romania","Total","Males","Number","1"
"2019","Lesotho","Romania","Total","Females","Number","0"
"2019","Namibia","Romania","Total","Total","Number","6"
"2019","Namibia","Romania","Total","Males","Number","2"
"2019","Namibia","Romania","Total","Females","Number","4"
"2019","Eswatini","Romania","Total","Total","Number","7"
"2019","Eswatini","Romania","Total","Males","Number","3"
"2019","Eswatini","Romania","Total","Females","Number","4"
"2019","South Africa","Romania","Total","Total","Number","78"
"2019","South Africa","Romania","Total","Males","Number","55"
"2019","South Africa","Romania","Total","Females","Number","23"
"2019","Burkina Faso","Romania","Total","Total","Number","56"
"2019","Burkina Faso","Romania","Total","Males","Number","49"
"2019","Burkina Faso","Romania","Total","Females","Number","7"
"2019","Benin","Romania","Total","Total","Number","36"
"2019","Benin","Romania","Total","Males","Number","24"
"2019","Benin","Romania","Total","Females","Number","12"
"2019","Côte d'Ivoire","Romania","Total","Total","Number","179"
"2019","Côte d'Ivoire","Romania","Total","Males","Number","149"
"2019","Côte d'Ivoire","Romania","Total","Females","Number","30"
"2019","Cabo Verde","Romania","Total","Total","Number","72"
"2019","Cabo Verde","Romania","Total","Males","Number","31"
"2019","Cabo Verde","Romania","Total","Females","Number","41"
"2019","Ghana","Romania","Total","Total","Number","263"
"2019","Ghana","Romania","Total","Males","Number","200"
"2019","Ghana","Romania","Total","Females","Number","63"
"2019","Gambia, The","Romania","Total","Total","Number","131"
"2019","Gambia, The","Romania","Total","Males","Number","117"
"2019","Gambia, The","Romania","Total","Females","Number","14"
"2019","Guinea","Romania","Total","Total","Number","247"
"2019","Guinea","Romania","Total","Males","Number","193"
"2019","Guinea","Romania","Total","Females","Number","54"
"2019","Guinea-Bissau","Romania","Total","Total","Number","136"
"2019","Guinea-Bissau","Romania","Total","Males","Number","96"
"2019","Guinea-Bissau","Romania","Total","Females","Number","40"
"2019","Liberia","Romania","Total","Total","Number","14"
"2019","Liberia","Romania","Total","Males","Number","10"
"2019","Liberia","Romania","Total","Females","Number","4"
"2019","Mali","Romania","Total","Total","Number","406"
"2019","Mali","Romania","Total","Males","Number","378"
"2019","Mali","Romania","Total","Females","Number","28"
"2019","Mauritania","Romania","Total","Total","Number","180"
